Year,Month,GEO,Product Category,Products,VALUE,Taxable,Total tax rate,Value after tax,Essential,COORDINATE,UOM,Month_num,Date
2019,May,Province 3,Dairy & Eggs,"Milk, 1 litre",2.29,No,15.0,2.29,Essential,2.13,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Milk, 2 litres",3.67,No,15.0,3.67,Essential,2.14,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Milk, 4 litres",7.36,No,15.0,7.36,Essential,2.15,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Soy milk, 1.89 litres",3.9,No,15.0,3.9,Essential,2.81,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Nut milk, 1.89 litres",3.87,No,15.0,3.87,Essential,2.82,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Cream, 1 litre",4.27,No,15.0,4.27,Essential,2.16,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Butter, 454 grams",4.22,No,15.0,4.22,Essential,2.17,Dollars,5,2019-05-01
2019,May,Province 3,Cooking Essentials,"Margarine, 907 grams",4.61,No,15.0,4.61,Essential,2.83,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Block cheese, 500 grams",5.9,No,15.0,5.9,Essential,2.18,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Yogurt, 500 grams",3.13,No,15.0,3.13,Essential,2.19,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Eggs, 1 dozen",3.52,No,15.0,3.52,Essential,2.2,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Apples, per kilogram",5.6,No,15.0,5.6,Essential,2.21,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Oranges, per kilogram",3.8,No,15.0,3.8,Essential,2.22,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Oranges, 1.36 kilograms",5.16,No,15.0,5.16,Essential,2.23,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Bananas, per kilogram",1.98,No,15.0,1.98,Essential,2.24,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Pears, per kilogram",5.05,No,15.0,5.05,Essential,2.25,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Lemons, unit",0.94,No,15.0,0.94,Essential,2.26,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Limes, unit",0.84,No,15.0,0.84,Non-Essential,2.45,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Grapes, per kilogram",6.66,No,15.0,6.66,Essential,2.27,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Cantaloupe, unit",2.93,No,15.0,2.93,Essential,2.28,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Strawberries, 454 grams",3.42,No,15.0,3.42,Essential,2.84,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Avocado, unit",2.04,No,15.0,2.04,Essential,2.29,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Potatoes, 4.54 kilograms",4.72,No,15.0,4.72,Essential,2.3,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Potatoes, per kilogram",4.6,No,15.0,4.6,Essential,2.46,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Sweet potatoes, per kilogram",4.7,No,15.0,4.7,Essential,2.47,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Tomatoes, per kilogram",4.18,No,15.0,4.18,Essential,2.31,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Cabbage, per kilogram",3.02,No,15.0,3.02,Essential,2.32,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Carrots, 1.36 kilograms",3.96,No,15.0,3.96,Essential,2.33,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Onions, per kilogram",5.25,No,15.0,5.25,Essential,2.34,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Onions, 1.36 kilograms",4.11,No,15.0,4.11,Essential,2.35,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Celery, unit",5.07,No,15.0,5.07,Essential,2.36,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Cucumber, unit",1.69,No,15.0,1.69,Essential,2.37,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Mushrooms, 227 grams",2.08,No,15.0,2.08,Essential,2.38,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Iceberg lettuce, unit",2.81,No,15.0,2.81,Essential,2.48,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Romaine lettuce, unit",3.04,No,15.0,3.04,Essential,2.49,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Broccoli, unit",2.85,No,15.0,2.85,Essential,2.39,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Peppers, per kilogram",7.87,No,15.0,7.87,Essential,2.4,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Squash, per kilogram",5.75,No,15.0,5.75,Essential,2.85,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Salad greens, 142 grams",4.3,No,15.0,4.3,Essential,2.86,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Frozen french fried potatoes, 750 grams",2.4,Yes,15.0,2.76,Essential,2.5,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Frozen green beans, 750 grams",3.68,No,15.0,3.68,Non-Essential,2.51,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Frozen broccoli, 500 grams",3.34,No,15.0,3.34,Essential,2.52,Dollars,5,2019-05-01
2019,May,Province 3,Frozen Foods,"Frozen corn, 750 grams ",3.18,No,15.0,3.18,Non-Essential,2.53,Dollars,5,2019-05-01
2019,May,Province 3,Frozen Foods,"Frozen mixed vegetables, 750 grams ",3.39,No,15.0,3.39,Non-Essential,2.54,Dollars,5,2019-05-01
2019,May,Province 3,Frozen Foods,"Frozen peas, 750 grams",3.17,No,15.0,3.17,Non-Essential,2.55,Dollars,5,2019-05-01
2019,May,Province 3,Frozen Foods,"Frozen pizza, 390 grams",4.13,Yes,15.0,4.75,Non-Essential,2.87,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Frozen spinach, 300 grams",1.99,No,15.0,1.99,Non-Essential,2.88,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Frozen strawberries, 600 grams",4.55,No,15.0,4.55,Essential,2.89,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"White bread, 675 grams",2.76,No,15.0,2.76,Essential,2.56,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"Flatbread and pita, 500 grams ",3.4,No,15.0,3.4,Essential,2.9,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"Crackers and crisp breads, 200 grams ",2.84,Yes,15.0,3.27,Essential,2.91,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"Cookies and sweet biscuits, 300 grams ",2.77,Yes,15.0,3.19,Non-Essential,2.92,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"Dry or fresh pasta, 500 grams",2.58,No,15.0,2.58,Essential,2.57,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"Brown rice, 900 grams ",4.9,No,15.0,4.9,Essential,2.93,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"White rice, 2 kilograms",8.92,No,15.0,8.92,Essential,2.94,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"Cereal, 400 grams",3.21,No,15.0,3.21,Non-Essential,2.58,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"Wheat flour, 2.5 kilograms",4.98,No,15.0,4.98,Essential,2.59,Dollars,5,2019-05-01
2019,May,Province 3,Cooking Essentials,"White sugar, 2 kilograms",2.09,No,15.0,2.09,Essential,2.6,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Apple juice, 2 litres",3.15,No,15.0,3.15,Essential,2.61,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Orange juice, 2 litres",3.98,No,15.0,3.98,Essential,2.62,Dollars,5,2019-05-01
2019,May,Province 3,Beverages,"Roasted or ground coffee, 340 grams",5.4,No,15.0,5.4,Non-Essential,2.63,Dollars,5,2019-05-01
2019,May,Province 3,Beverages,Tea (20 bags),3.6,No,15.0,3.6,Non-Essential,2.64,Dollars,5,2019-05-01
2019,May,Province 3,Cooking Essentials,"Ketchup, 1 litre",3.33,No,15.0,3.33,Essential,2.65,Dollars,5,2019-05-01
2019,May,Province 3,Cooking Essentials,"Vegetable oil, 3 litres",7.08,No,15.0,7.08,Essential,2.66,Dollars,5,2019-05-01
2019,May,Province 3,Cooking Essentials,"Canola oil, 3 litres",9.91,No,15.0,9.91,Essential,2.95,Dollars,5,2019-05-01
2019,May,Province 3,Cooking Essentials,"Olive oil, 1 litre",8.17,No,15.0,8.17,Essential,2.96,Dollars,5,2019-05-01
2019,May,Province 3,Infant & Baby Products,"Baby food, 128 millilitres",1.34,No,15.0,1.34,Essential,2.67,Dollars,5,2019-05-01
2019,May,Province 3,Infant & Baby Products,"Infant formula, 900 grams ",25.75,No,15.0,25.75,Essential,2.97,Dollars,5,2019-05-01
2019,May,Province 3,Dairy & Eggs,"Peanut butter, 1 kilogram",4.79,No,15.0,4.79,Essential,2.68,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Mayonnaise, 890 millilitres ",4.11,Yes,15.0,4.73,Non-Essential,2.69,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Canned baked beans, 398 millilitres",1.38,No,15.0,1.38,Essential,2.7,Dollars,5,2019-05-01
2019,May,Province 3,Vegetables,"Canned tomatoes, 796 millilitres",1.37,No,15.0,1.37,Essential,2.71,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Canned soup, 284 millilitres",1.31,No,15.0,1.31,Essential,2.72,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Canned beans and lentils, 540 millilitres",1.49,No,15.0,1.49,Essential,2.73,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Canned corn, 341 millilitres",1.22,No,15.0,1.22,Essential,2.98,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Canned peach, 398 millilitres",2.06,No,15.0,2.06,Essential,2.99,Dollars,5,2019-05-01
2019,May,Province 3,Fruits,"Canned pear, 398 millilitres",2.18,No,15.0,2.18,Essential,2.1,Dollars,5,2019-05-01
2019,May,Province 3,Legumes & Dry Goods,"Dried lentils, 900 grams",3.3,No,15.0,3.3,Essential,2.74,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Dry beans and legumes, 900 grams ",3.47,No,15.0,3.47,Essential,2.101,Dollars,5,2019-05-01
2019,May,Province 3,Legumes & Dry Goods,"Tofu, 350 grams ",2.27,No,15.0,2.27,Essential,2.102,Dollars,5,2019-05-01
2019,May,Province 3,Legumes & Dry Goods,"Hummus, 227 grams",3.26,No,15.0,3.26,Essential,2.103,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Salsa, 418 millilitres",3.31,Yes,15.0,3.81,Non-Essential,2.104,Dollars,5,2019-05-01
2019,May,Province 3,Grains & Bakery,"Pasta sauce, 650 millilitres",2.24,No,15.0,2.24,Essential,2.105,Dollars,5,2019-05-01
2019,May,Province 3,Canned & Jarred Goods,"Salad dressing, 475 millilitres",2.57,Yes,15.0,2.96,Non-Essential,2.106,Dollars,5,2019-05-01
2019,May,Province 3,Nuts & Snacks,"Almonds, 200 grams",5.54,No,15.0,5.54,Non-Essential,2.107,Dollars,5,2019-05-01
2019,May,Province 3,Nuts & Snacks,"Peanuts, 450 grams",3.18,No,15.0,3.18,Non-Essential,2.108,Dollars,5,2019-05-01
2019,May,Province 3,Nuts & Snacks,"Sunflower seeds, 400 grams ",4.37,No,15.0,4.37,Non-Essential,2.109,Dollars,5,2019-05-01
2019,May,Province 3,Toiletries & Cleaning,"Deodorant, 85 grams",5.03,Yes,15.0,5.78,Essential,2.75,Dollars,5,2019-05-01
2019,May,Province 3,Toiletries & Cleaning,"Toothpaste, 100 millilitres",3.17,Yes,15.0,3.65,Essential,2.76,Dollars,5,2019-05-01
2019,May,Province 3,Toiletries & Cleaning,"Shampoo, 400 millilitres",4.97,Yes,15.0,5.72,Essential,2.77,Dollars,5,2019-05-01
2019,May,Province 3,Toiletries & Cleaning,"Laundry detergent, 4.43 litres",11.94,Yes,15.0,13.73,Essential,2.11,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Beef stewing cuts, per kilogram",13.27,No,15.0,13.27,Essential,3.1,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Beef striploin cuts, per kilogram",21.27,No,15.0,21.27,Essential,3.2,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Beef top sirloin cuts, per kilogram",19.86,No,15.0,19.86,Essential,3.3,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Beef rib cuts, per kilogram",20.82,No,15.0,20.82,Essential,3.41,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Ground beef, per kilogram",7.31,No,15.0,7.31,Essential,3.4,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Pork loin cuts, per kilogram",7.44,No,15.0,7.44,Essential,3.5,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Pork rib cuts, per kilogram",7.55,No,15.0,7.55,Essential,3.6,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Pork shoulder cuts, per kilogram",7.94,No,15.0,7.94,Essential,3.42,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Whole chicken, per kilogram",4.78,No,15.0,4.78,Essential,3.7,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Chicken breasts, per kilogram",10.54,No,15.0,10.54,Essential,3.8,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Chicken thigh, per kilogram",7.45,No,15.0,7.45,Essential,3.9,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Chicken drumsticks, per kilogram",5.12,No,15.0,5.12,Essential,3.43,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Bacon, 500 grams",5.23,Yes,15.0,6.01,Essential,3.1,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Wieners, 400 grams",3.03,Yes,15.0,3.48,Essential,3.11,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Salmon, per kilogram",20.47,No,15.0,20.47,Essential,3.78,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Shrimp, 300 grams",7.02,No,15.0,7.02,Non-Essential,3.79,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Canned salmon, 213 grams",4.59,No,15.0,4.59,Essential,3.44,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Canned tuna, 170 grams",1.98,No,15.0,1.98,Essential,3.12,Dollars,5,2019-05-01
2019,May,Province 4,Meat & Poultry,"Meatless burgers, 226 grams",6.57,Yes,15.0,7.56,Non-Essential,3.8,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Milk, 1 litre",2.58,No,15.0,2.58,Essential,3.13,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Milk, 2 litres",3.84,No,15.0,3.84,Essential,3.14,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Milk, 4 litres",5.62,No,15.0,5.62,Essential,3.15,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Soy milk, 1.89 litres",3.93,No,15.0,3.93,Essential,3.81,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Nut milk, 1.89 litres",3.9,No,15.0,3.9,Essential,3.82,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Cream, 1 litre",4.19,No,15.0,4.19,Essential,3.16,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Butter, 454 grams",4.3,No,15.0,4.3,Essential,3.17,Dollars,5,2019-05-01
2019,May,Province 4,Cooking Essentials,"Margarine, 907 grams",4.57,No,15.0,4.57,Essential,3.83,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Block cheese, 500 grams",5.84,No,15.0,5.84,Essential,3.18,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Yogurt, 500 grams",3.08,No,15.0,3.08,Essential,3.19,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Eggs, 1 dozen",3.53,No,15.0,3.53,Essential,3.2,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Apples, per kilogram",5.73,No,15.0,5.73,Essential,3.21,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Oranges, per kilogram",3.81,No,15.0,3.81,Essential,3.22,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Oranges, 1.36 kilograms",5.16,No,15.0,5.16,Essential,3.23,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Bananas, per kilogram",1.97,No,15.0,1.97,Essential,3.24,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Pears, per kilogram",4.94,No,15.0,4.94,Essential,3.25,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Lemons, unit",0.93,No,15.0,0.93,Essential,3.26,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Limes, unit",0.85,No,15.0,0.85,Non-Essential,3.45,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Grapes, per kilogram",6.63,No,15.0,6.63,Essential,3.27,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Cantaloupe, unit",2.81,No,15.0,2.81,Essential,3.28,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Strawberries, 454 grams",3.43,No,15.0,3.43,Essential,3.84,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Avocado, unit",1.99,No,15.0,1.99,Essential,3.29,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Potatoes, 4.54 kilograms",4.62,No,15.0,4.62,Essential,3.3,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Potatoes, per kilogram",4.43,No,15.0,4.43,Essential,3.46,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Sweet potatoes, per kilogram",4.74,No,15.0,4.74,Essential,3.47,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Tomatoes, per kilogram",4.17,No,15.0,4.17,Essential,3.31,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Cabbage, per kilogram",3.08,No,15.0,3.08,Essential,3.32,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Carrots, 1.36 kilograms",3.98,No,15.0,3.98,Essential,3.33,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Onions, per kilogram",5.27,No,15.0,5.27,Essential,3.34,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Onions, 1.36 kilograms",4.19,No,15.0,4.19,Essential,3.35,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Celery, unit",5.14,No,15.0,5.14,Essential,3.36,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Cucumber, unit",1.67,No,15.0,1.67,Essential,3.37,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Mushrooms, 227 grams",2.15,No,15.0,2.15,Essential,3.38,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Iceberg lettuce, unit",2.73,No,15.0,2.73,Essential,3.48,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Romaine lettuce, unit",3.02,No,15.0,3.02,Essential,3.49,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Broccoli, unit",2.86,No,15.0,2.86,Essential,3.39,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Peppers, per kilogram",7.86,No,15.0,7.86,Essential,3.4,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Squash, per kilogram",5.4,No,15.0,5.4,Essential,3.85,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Salad greens, 142 grams",4.29,No,15.0,4.29,Essential,3.86,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Frozen french fried potatoes, 750 grams",2.29,Yes,15.0,2.63,Essential,3.5,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Frozen green beans, 750 grams",3.72,No,15.0,3.72,Non-Essential,3.51,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Frozen broccoli, 500 grams",3.34,No,15.0,3.34,Essential,3.52,Dollars,5,2019-05-01
2019,May,Province 4,Frozen Foods,"Frozen corn, 750 grams ",3.22,No,15.0,3.22,Non-Essential,3.53,Dollars,5,2019-05-01
2019,May,Province 4,Frozen Foods,"Frozen mixed vegetables, 750 grams ",3.46,No,15.0,3.46,Non-Essential,3.54,Dollars,5,2019-05-01
2019,May,Province 4,Frozen Foods,"Frozen peas, 750 grams",3.22,No,15.0,3.22,Non-Essential,3.55,Dollars,5,2019-05-01
2019,May,Province 4,Frozen Foods,"Frozen pizza, 390 grams",4.24,Yes,15.0,4.88,Non-Essential,3.87,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Frozen spinach, 300 grams",1.84,No,15.0,1.84,Non-Essential,3.88,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Frozen strawberries, 600 grams",4.6,No,15.0,4.6,Essential,3.89,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"White bread, 675 grams",2.75,No,15.0,2.75,Essential,3.56,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"Flatbread and pita, 500 grams ",3.43,No,15.0,3.43,Essential,3.9,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"Crackers and crisp breads, 200 grams ",2.87,Yes,15.0,3.3,Essential,3.91,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"Cookies and sweet biscuits, 300 grams ",2.8,Yes,15.0,3.22,Non-Essential,3.92,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"Dry or fresh pasta, 500 grams",2.57,No,15.0,2.57,Essential,3.57,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"Brown rice, 900 grams ",4.82,No,15.0,4.82,Essential,3.93,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"White rice, 2 kilograms",9.07,No,15.0,9.07,Essential,3.94,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"Cereal, 400 grams",3.25,No,15.0,3.25,Non-Essential,3.58,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"Wheat flour, 2.5 kilograms",5.06,No,15.0,5.06,Essential,3.59,Dollars,5,2019-05-01
2019,May,Province 4,Cooking Essentials,"White sugar, 2 kilograms",2.12,No,15.0,2.12,Essential,3.6,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Apple juice, 2 litres",3.19,No,15.0,3.19,Essential,3.61,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Orange juice, 2 litres",4.02,No,15.0,4.02,Essential,3.62,Dollars,5,2019-05-01
2019,May,Province 4,Beverages,"Roasted or ground coffee, 340 grams",6.1,No,15.0,6.1,Non-Essential,3.63,Dollars,5,2019-05-01
2019,May,Province 4,Beverages,Tea (20 bags),3.62,No,15.0,3.62,Non-Essential,3.64,Dollars,5,2019-05-01
2019,May,Province 4,Cooking Essentials,"Ketchup, 1 litre",3.27,No,15.0,3.27,Essential,3.65,Dollars,5,2019-05-01
2019,May,Province 4,Cooking Essentials,"Vegetable oil, 3 litres",7.04,No,15.0,7.04,Essential,3.66,Dollars,5,2019-05-01
2019,May,Province 4,Cooking Essentials,"Canola oil, 3 litres",9.76,No,15.0,9.76,Essential,3.95,Dollars,5,2019-05-01
2019,May,Province 4,Cooking Essentials,"Olive oil, 1 litre",8.18,No,15.0,8.18,Essential,3.96,Dollars,5,2019-05-01
2019,May,Province 4,Infant & Baby Products,"Baby food, 128 millilitres",1.37,No,15.0,1.37,Essential,3.67,Dollars,5,2019-05-01
2019,May,Province 4,Infant & Baby Products,"Infant formula, 900 grams ",27.7,No,15.0,27.7,Essential,3.97,Dollars,5,2019-05-01
2019,May,Province 4,Dairy & Eggs,"Peanut butter, 1 kilogram",4.89,No,15.0,4.89,Essential,3.68,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Mayonnaise, 890 millilitres ",4.09,Yes,15.0,4.7,Non-Essential,3.69,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Canned baked beans, 398 millilitres",1.38,No,15.0,1.38,Essential,3.7,Dollars,5,2019-05-01
2019,May,Province 4,Vegetables,"Canned tomatoes, 796 millilitres",1.35,No,15.0,1.35,Essential,3.71,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Canned soup, 284 millilitres",1.31,No,15.0,1.31,Essential,3.72,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Canned beans and lentils, 540 millilitres",1.5,No,15.0,1.5,Essential,3.73,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Canned corn, 341 millilitres",1.2,No,15.0,1.2,Essential,3.98,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Canned peach, 398 millilitres",2.18,No,15.0,2.18,Essential,3.99,Dollars,5,2019-05-01
2019,May,Province 4,Fruits,"Canned pear, 398 millilitres",2.14,No,15.0,2.14,Essential,3.1,Dollars,5,2019-05-01
2019,May,Province 4,Legumes & Dry Goods,"Dried lentils, 900 grams",3.24,No,15.0,3.24,Essential,3.74,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Dry beans and legumes, 900 grams ",3.45,No,15.0,3.45,Essential,3.101,Dollars,5,2019-05-01
2019,May,Province 4,Legumes & Dry Goods,"Tofu, 350 grams ",2.0,No,15.0,2.0,Essential,3.102,Dollars,5,2019-05-01
2019,May,Province 4,Legumes & Dry Goods,"Hummus, 227 grams",3.18,No,15.0,3.18,Essential,3.103,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Salsa, 418 millilitres",3.3,Yes,15.0,3.79,Non-Essential,3.104,Dollars,5,2019-05-01
2019,May,Province 4,Grains & Bakery,"Pasta sauce, 650 millilitres",2.22,No,15.0,2.22,Essential,3.105,Dollars,5,2019-05-01
2019,May,Province 4,Canned & Jarred Goods,"Salad dressing, 475 millilitres",2.57,Yes,15.0,2.96,Non-Essential,3.106,Dollars,5,2019-05-01
2019,May,Province 4,Nuts & Snacks,"Almonds, 200 grams",5.56,No,15.0,5.56,Non-Essential,3.107,Dollars,5,2019-05-01
2019,May,Province 4,Nuts & Snacks,"Peanuts, 450 grams",3.22,No,15.0,3.22,Non-Essential,3.108,Dollars,5,2019-05-01
2019,May,Province 4,Nuts & Snacks,"Sunflower seeds, 400 grams ",4.45,No,15.0,4.45,Non-Essential,3.109,Dollars,5,2019-05-01
2019,May,Province 4,Toiletries & Cleaning,"Deodorant, 85 grams",5.15,Yes,15.0,5.92,Essential,3.75,Dollars,5,2019-05-01
2019,May,Province 4,Toiletries & Cleaning,"Toothpaste, 100 millilitres",3.28,Yes,15.0,3.77,Essential,3.76,Dollars,5,2019-05-01
2019,May,Province 4,Toiletries & Cleaning,"Shampoo, 400 millilitres",5.15,Yes,15.0,5.92,Essential,3.77,Dollars,5,2019-05-01
2019,May,Province 4,Toiletries & Cleaning,"Laundry detergent, 4.43 litres",11.95,Yes,15.0,13.74,Essential,3.11,Dollars,5,2019-05-01
